1	1	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	2	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	3	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	4	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	5	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	6	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	7	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	8	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	9	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	10	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	11	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	12	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	13	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	14	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	15	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	16	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	17	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	18	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	19	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	20	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	21	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	22	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	23	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	24	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	25	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	26	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	27	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	28	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	29	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	30	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	31	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	32	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	33	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	34	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	35	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	36	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	37	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	38	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	39	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	40	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	41	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	42	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	43	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
1	44	EUR_AFR	pois2	indep	0.05	7.573169e-4	100000	200	100000	200	0
