1	1	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	2	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	3	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	4	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	5	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	6	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	7	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	8	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	9	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	10	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	11	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	12	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	13	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	14	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	15	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	16	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	17	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	18	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	19	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	20	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	21	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	22	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	23	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	24	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	25	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	26	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	27	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	28	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	29	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	30	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	31	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	32	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	33	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	34	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	35	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	36	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	37	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	38	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	39	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	40	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	41	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	42	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	43	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	44	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	45	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	46	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	47	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	48	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	49	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	50	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	51	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	52	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	53	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	54	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	55	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	56	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	57	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	58	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	59	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	60	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	61	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	62	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	63	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	64	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	65	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	66	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	67	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	68	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	69	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	70	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	71	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	72	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	73	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	74	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	75	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	76	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	77	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	78	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	79	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	80	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	81	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	82	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	83	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	84	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	85	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	86	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	87	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	88	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	89	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	90	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	91	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	92	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	93	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	94	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	95	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	96	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	97	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	98	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	99	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
1	100	EUR_AFR	pois2	indep	0.05	0	511471	373	13298	441
10	1	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	2	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	3	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	4	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	5	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	6	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	7	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	8	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	9	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	10	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	11	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	12	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	13	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	14	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	15	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	16	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	17	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	18	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	19	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	20	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	21	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	22	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	23	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	24	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	25	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	26	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	27	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	28	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	29	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	30	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
10	31	EUR_AFR	pois2	shared	0.05	1.713863e-5	511471	373	13298	441
